Timestamp,Time,Temperature(C), Humidity(%), Moisture(%)
2025-04-08T17:26:13.357628,5:26 pm,16,66,41
2025-04-08T17:26:14.931223,5:26 pm,16,66,39
2025-04-08T17:26:16.498224,5:26 pm,16,66,41
2025-04-08T17:26:18.076121,5:26 pm,16,66,40
2025-04-08T17:26:19.637296,5:26 pm,16,66,39
2025-04-08T17:26:21.212532,5:26 pm,16,66,42
2025-04-08T17:26:22.781241,5:26 pm,16,66,39
2025-04-08T17:26:24.349028,5:26 pm,16,66,42
2025-04-08T17:26:25.924041,5:26 pm,16,66,40
2025-04-08T17:26:27.488399,5:26 pm,16,66,40
2025-04-08T17:26:29.061370,5:26 pm,16,66,40
2025-04-08T17:26:30.617332,5:26 pm,16,66,42
2025-04-08T17:26:32.198392,5:26 pm,16,66,40
2025-04-08T17:26:33.763866,5:26 pm,16,66,39
2025-04-08T17:26:35.333040,5:26 pm,16,66,40
2025-04-08T17:26:36.903335,5:26 pm,16,66,42
2025-04-08T17:26:38.477847,5:26 pm,16,66,42
2025-04-08T17:26:40.046348,5:26 pm,16,66,40
2025-04-08T17:26:41.610190,5:26 pm,16,66,39
2025-04-08T17:26:43.187535,5:26 pm,16,66,42
2025-04-08T17:26:44.756150,5:26 pm,16,66,42
2025-04-08T17:26:46.321103,5:26 pm,16,66,39
2025-04-08T17:26:47.882108,5:26 pm,16,66,41
2025-04-08T17:26:49.450909,5:26 pm,16,66,41
2025-04-08T17:26:51.027171,5:26 pm,16,66,40
2025-04-08T17:26:52.598701,5:26 pm,16,66,42
2025-04-08T17:26:54.162641,5:26 pm,16,66,40
2025-04-08T17:26:55.737333,5:26 pm,16,66,41
2025-04-08T17:26:57.296203,5:26 pm,16,66,40
2025-04-08T17:26:58.882126,5:26 pm,16,66,41
2025-04-08T17:27:00.446785,5:27 pm,16,66,40
2025-04-08T17:27:02.006331,5:27 pm,16,66,42
2025-04-08T17:27:03.584518,5:27 pm,16,66,39
2025-04-08T17:27:05.144183,5:27 pm,16,66,22
2025-04-08T17:27:06.728061,5:27 pm,16,66,28
2025-04-08T17:27:08.298184,5:27 pm,16,66,32
2025-04-08T17:27:09.866881,5:27 pm,16,66,28
2025-04-08T17:27:11.436174,5:27 pm,16,66,24
2025-04-08T17:27:12.989391,5:27 pm,16,66,20
2025-04-08T17:27:14.574279,5:27 pm,16,66,24
2025-04-08T17:27:16.146316,5:27 pm,16,66,20
2025-04-08T17:27:17.713309,5:27 pm,16,66,20
2025-04-08T17:27:19.283286,5:27 pm,16,66,23
2025-04-08T17:27:20.852106,5:27 pm,16,66,18
2025-04-08T17:27:22.421165,5:27 pm,16,66,21
2025-04-08T17:27:23.986371,5:27 pm,16,66,19
2025-04-08T17:27:25.560783,5:27 pm,16,66,19
2025-04-08T17:27:27.124094,5:27 pm,16,66,20
2025-04-08T17:27:28.694445,5:27 pm,16,66,19
2025-04-08T17:27:30.261140,5:27 pm,16,66,21
2025-04-08T17:27:31.835160,5:27 pm,16,66,18
2025-04-08T17:27:33.401919,5:27 pm,16,65,22
2025-04-08T17:27:34.971519,5:27 pm,16,65,17
2025-04-08T17:27:36.546228,5:27 pm,16,65,23
2025-04-08T17:27:38.116004,5:27 pm,16,65,19
2025-04-08T17:27:39.684748,5:27 pm,16,65,19
2025-04-08T17:27:41.255676,5:27 pm,16,65,22
2025-04-08T17:27:42.817411,5:27 pm,16,65,18
2025-04-08T17:27:44.385564,5:27 pm,16,65,25
