Timestamp,Time,Temperature(C), Humidity(%), Moisture(%)
2025-04-09T09:42:10.227124,09:42 AM,17.0,57.0,69.0
2025-04-09T09:42:11.786191,09:42 AM,17.0,57.0,68.0
2025-04-09T09:42:13.362284,09:42 AM,17.0,57.0,70.0
2025-04-09T09:42:14.936742,09:42 AM,17.0,57.0,69.0
2025-04-09T09:42:16.500494,09:42 AM,17.0,57.0,69.0
2025-04-09T09:42:18.078322,09:42 AM,17.0,57.0,69.0
2025-04-09T09:42:19.639255,09:42 AM,17.0,57.0,69.0
2025-04-09T09:42:21.209345,09:42 AM,17.0,57.0,69.0
2025-04-09T09:42:22.788617,09:42 AM,17.0,57.0,69.0
2025-04-09T09:42:24.356564,09:42 AM,17.0,57.0,69.0
2025-04-09T09:42:25.925181,09:42 AM,17.0,57.0,69.0
2025-04-09T09:42:27.481758,09:42 AM,17.0,57.0,68.0
2025-04-09T09:42:29.064280,09:42 AM,17.0,57.0,69.0
2025-04-09T09:42:30.634537,09:42 AM,17.0,57.0,68.0
2025-04-09T09:42:32.203345,09:42 AM,17.0,57.0,69.0
2025-04-09T09:42:33.773809,09:42 AM,17.0,57.0,69.0
2025-04-09T09:42:35.340076,09:42 AM,17.0,57.0,70.0
2025-04-09T09:42:36.915485,09:42 AM,17.0,57.0,69.0
2025-04-09T09:42:38.481063,09:42 AM,17.0,57.0,69.0
2025-04-09T09:42:40.050141,09:42 AM,17.0,57.0,69.0
2025-04-09T09:42:41.625653,09:42 AM,17.0,57.0,69.0
2025-04-09T09:42:43.187949,09:42 AM,17.0,57.0,69.0
2025-04-09T09:42:44.762819,09:42 AM,17.0,57.0,70.0
2025-04-09T09:42:46.331329,09:42 AM,17.0,57.0,69.0
2025-04-09T09:42:47.899791,09:42 AM,17.0,57.0,70.0
2025-04-09T09:42:49.461418,09:42 AM,17.0,57.0,69.0
2025-04-09T09:42:51.037519,09:42 AM,17.0,57.0,69.0
2025-04-09T09:42:52.609308,09:42 AM,17.0,57.0,69.0
2025-04-09T09:42:54.173950,09:42 AM,17.0,57.0,70.0
2025-04-09T09:42:55.743875,09:42 AM,17.0,57.0,69.0
2025-04-09T09:42:57.306190,09:42 AM,17.0,57.0,69.0
2025-04-09T09:42:58.881258,09:42 AM,17.0,57.0,69.0
2025-04-09T09:43:00.446120,09:43 AM,17.0,57.0,70.0
2025-04-09T09:43:02.030268,09:43 AM,17.0,57.0,69.0
2025-04-09T09:43:03.598431,09:43 AM,17.0,57.0,70.0
2025-04-09T09:43:05.152770,09:43 AM,17.0,57.0,69.0
2025-04-09T09:43:06.738463,09:43 AM,17.0,57.0,69.0
2025-04-09T09:43:08.307382,09:43 AM,17.0,57.0,68.0
2025-04-09T09:43:09.876837,09:43 AM,17.0,57.0,69.0
2025-04-09T09:43:11.445296,09:43 AM,17.0,57.0,69.0
2025-04-09T09:43:13.014485,09:43 AM,17.0,57.0,69.0
2025-04-09T09:43:14.587451,09:43 AM,17.0,57.0,70.0
2025-04-09T09:43:16.152584,09:43 AM,17.0,57.0,69.0
2025-04-09T09:43:17.724754,09:43 AM,17.0,57.0,70.0
2025-04-09T09:43:19.292999,09:43 AM,17.0,57.0,69.0
2025-04-09T09:43:20.864778,09:43 AM,17.0,57.0,70.0
2025-04-09T09:43:22.431602,09:43 AM,17.0,57.0,69.0
2025-04-09T09:43:24.001988,09:43 AM,17.0,57.0,69.0
2025-04-09T09:43:25.574130,09:43 AM,17.0,57.0,70.0
2025-04-09T09:43:27.132151,09:43 AM,17.0,57.0,70.0
2025-04-09T09:43:28.713949,09:43 AM,17.0,57.0,70.0
2025-04-09T09:43:30.276206,09:43 AM,17.0,57.0,69.0
2025-04-09T09:43:31.841288,09:43 AM,17.0,57.0,69.0
2025-04-09T09:43:33.422432,09:43 AM,17.0,57.0,69.0
2025-04-09T09:43:34.991914,09:43 AM,17.0,57.0,70.0
2025-04-09T09:43:36.553099,09:43 AM,17.0,57.0,69.0
2025-04-09T09:43:38.133213,09:43 AM,17.0,57.0,69.0
2025-04-09T09:43:39.693946,09:43 AM,17.0,57.0,69.0
2025-04-09T09:43:41.259652,09:43 AM,17.0,57.0,69.0
2025-04-09T09:43:42.839899,09:43 AM,17.0,57.0,70.0
2025-04-09T09:43:44.408628,09:43 AM,17.0,57.0,69.0
2025-04-09T09:43:45.980312,09:43 AM,17.0,57.0,69.0
2025-04-09T09:43:47.548937,09:43 AM,17.0,57.0,69.0
2025-04-09T09:43:49.117437,09:43 AM,17.0,57.0,68.0
2025-04-09T09:43:50.680014,09:43 AM,17.0,57.0,69.0
2025-04-09T09:43:52.260608,09:43 AM,17.0,57.0,69.0
2025-04-09T09:43:53.829927,09:43 AM,17.0,57.0,70.0
2025-04-09T09:43:55.398464,09:43 AM,17.0,57.0,69.0
2025-04-09T09:43:56.967238,09:43 AM,17.0,57.0,70.0
2025-04-09T09:43:58.534292,09:43 AM,17.0,57.0,70.0
2025-04-09T09:44:00.107737,09:44 AM,17.0,57.0,70.0
2025-04-09T09:44:01.666414,09:44 AM,17.0,57.0,70.0
2025-04-09T09:44:03.244041,09:44 AM,17.0,57.0,69.0
2025-04-09T09:44:04.817261,09:44 AM,17.0,57.0,69.0
2025-04-09T09:44:06.378781,09:44 AM,17.0,57.0,70.0
2025-04-09T09:44:07.955261,09:44 AM,17.0,57.0,69.0
2025-04-09T09:44:09.510313,09:44 AM,17.0,57.0,70.0
2025-04-09T09:44:11.088049,09:44 AM,17.0,57.0,69.0
2025-04-09T09:44:12.654555,09:44 AM,17.0,57.0,70.0
2025-04-09T09:44:14.232631,09:44 AM,17.0,57.0,69.0
2025-04-09T09:44:15.798762,09:44 AM,17.0,57.0,70.0
2025-04-09T09:44:17.364192,09:44 AM,17.0,57.0,69.0
2025-04-09T09:44:18.942243,09:44 AM,17.0,57.0,70.0
2025-04-09T09:44:20.502568,09:44 AM,17.0,57.0,69.0
2025-04-09T09:44:22.078208,09:44 AM,17.0,57.0,70.0
2025-04-09T09:44:23.638978,09:44 AM,17.0,57.0,69.0
2025-04-09T09:44:25.223701,09:44 AM,17.0,57.0,70.0
2025-04-09T09:44:26.791084,09:44 AM,17.0,57.0,69.0
2025-04-09T09:44:28.354594,09:44 AM,17.0,57.0,70.0
2025-04-09T09:44:29.922643,09:44 AM,17.0,57.0,69.0
2025-04-09T09:44:31.497876,09:44 AM,17.0,57.0,70.0
2025-04-09T09:44:33.067857,09:44 AM,17.0,57.0,69.0
2025-04-09T09:44:34.632590,09:44 AM,17.0,57.0,69.0
2025-04-09T09:44:36.208734,09:44 AM,17.0,57.0,70.0
2025-04-09T09:44:37.776068,09:44 AM,17.0,57.0,69.0
2025-04-09T09:44:39.341481,09:44 AM,17.0,57.0,69.0
2025-04-09T09:44:40.914411,09:44 AM,17.0,57.0,69.0
2025-04-09T09:44:42.486061,09:44 AM,17.0,57.0,70.0
2025-04-09T09:44:44.056151,09:44 AM,17.0,57.0,69.0
2025-04-09T09:44:45.628251,09:44 AM,17.0,57.0,70.0
2025-04-09T09:44:47.190100,09:44 AM,17.0,57.0,69.0
2025-04-09T09:44:48.758502,09:44 AM,17.0,57.0,70.0
2025-04-09T09:44:50.334301,09:44 AM,17.0,57.0,70.0
2025-04-09T09:44:51.905942,09:44 AM,17.0,57.0,70.0
2025-04-09T09:44:53.467789,09:44 AM,17.0,57.0,70.0
2025-04-09T09:44:55.041624,09:44 AM,17.0,57.0,69.0
2025-04-09T09:44:56.609315,09:44 AM,17.0,57.0,70.0
2025-04-09T09:44:58.185436,09:44 AM,17.0,57.0,69.0
2025-04-09T09:44:59.755462,09:44 AM,17.0,57.0,70.0
2025-04-09T09:45:01.321053,09:45 AM,17.0,57.0,69.0
2025-04-09T09:45:02.886299,09:45 AM,17.0,57.0,69.0
2025-04-09T09:45:04.454061,09:45 AM,17.0,57.0,70.0
2025-04-09T09:45:06.033824,09:45 AM,17.0,57.0,70.0
2025-04-09T09:45:07.602295,09:45 AM,17.0,57.0,69.0
2025-04-09T09:45:09.164652,09:45 AM,17.0,57.0,70.0
2025-04-09T09:45:10.736548,09:45 AM,17.0,57.0,69.0
2025-04-09T09:45:12.302711,09:45 AM,17.0,57.0,70.0
2025-04-09T09:45:13.876107,09:45 AM,17.0,57.0,69.0
2025-04-09T09:45:15.448452,09:45 AM,17.0,57.0,69.0
2025-04-09T09:45:17.016045,09:45 AM,17.0,57.0,69.0
2025-04-09T09:45:18.588707,09:45 AM,17.0,57.0,70.0
2025-04-09T09:45:20.152488,09:45 AM,17.0,57.0,70.0
2025-04-09T09:45:21.720413,09:45 AM,17.0,57.0,69.0
2025-04-09T09:45:23.288139,09:45 AM,17.0,57.0,69.0
2025-04-09T09:45:24.863954,09:45 AM,17.0,57.0,69.0
2025-04-09T09:45:26.438623,09:45 AM,17.0,57.0,69.0
2025-04-09T09:45:28.008371,09:45 AM,17.0,57.0,69.0
2025-04-09T09:45:29.563799,09:45 AM,17.0,57.0,69.0
2025-04-09T09:45:31.133882,09:45 AM,17.0,57.0,69.0
2025-04-09T09:45:32.711876,09:45 AM,17.0,57.0,69.0
2025-04-09T09:45:34.282634,09:45 AM,17.0,57.0,70.0
2025-04-09T09:45:35.851750,09:45 AM,17.0,57.0,70.0
2025-04-09T09:45:37.424621,09:45 AM,17.0,57.0,70.0
2025-04-09T09:45:38.983092,09:45 AM,17.0,56.0,69.0
2025-04-09T09:45:40.564452,09:45 AM,17.0,57.0,70.0
2025-04-09T09:45:42.133920,09:45 AM,17.0,57.0,69.0
2025-04-09T09:45:43.690891,09:45 AM,17.0,57.0,69.0
2025-04-09T09:45:45.271013,09:45 AM,17.0,57.0,69.0
2025-04-09T09:45:46.839000,09:45 AM,17.0,57.0,69.0
2025-04-09T09:45:48.412849,09:45 AM,17.0,57.0,70.0
2025-04-09T09:45:49.981380,09:45 AM,17.0,57.0,70.0
2025-04-09T09:45:51.540298,09:45 AM,17.0,57.0,70.0
2025-04-09T09:45:53.114099,09:45 AM,17.0,57.0,69.0
2025-04-09T09:45:54.689188,09:45 AM,17.0,57.0,70.0
2025-04-09T09:45:56.254777,09:45 AM,17.0,57.0,69.0
2025-04-09T09:45:57.828124,09:45 AM,17.0,57.0,70.0
2025-04-09T09:45:59.385947,09:45 AM,17.0,57.0,69.0
2025-04-09T09:46:00.968599,09:46 AM,17.0,57.0,69.0
2025-04-09T09:46:02.538429,09:46 AM,17.0,57.0,69.0
2025-04-09T09:46:04.093334,09:46 AM,17.0,57.0,69.0
2025-04-09T09:46:05.667887,09:46 AM,17.0,57.0,70.0
2025-04-09T09:46:07.247257,09:46 AM,17.0,57.0,69.0
2025-04-09T09:46:08.815732,09:46 AM,17.0,57.0,70.0
2025-04-09T09:46:10.376526,09:46 AM,17.0,57.0,69.0
2025-04-09T09:46:11.951937,09:46 AM,17.0,57.0,70.0
2025-04-09T09:46:13.513713,09:46 AM,17.0,57.0,69.0
2025-04-09T09:46:15.096231,09:46 AM,17.0,57.0,69.0
2025-04-09T09:46:16.653801,09:46 AM,17.0,57.0,69.0
2025-04-09T09:46:18.232601,09:46 AM,17.0,57.0,70.0
2025-04-09T09:46:19.801741,09:46 AM,17.0,57.0,69.0
2025-04-09T09:46:21.375726,09:46 AM,17.0,57.0,69.0
2025-04-09T09:46:22.937564,09:46 AM,17.0,57.0,69.0
2025-04-09T09:46:24.512385,09:46 AM,17.0,57.0,69.0
2025-04-09T09:46:26.080705,09:46 AM,17.0,57.0,69.0
2025-04-09T09:46:27.650586,09:46 AM,17.0,57.0,69.0
2025-04-09T09:46:29.218860,09:46 AM,17.0,57.0,70.0
2025-04-09T09:46:30.782014,09:46 AM,17.0,57.0,69.0
2025-04-09T09:46:32.358290,09:46 AM,17.0,57.0,70.0
2025-04-09T09:46:33.929509,09:46 AM,17.0,57.0,69.0
2025-04-09T09:46:35.500541,09:46 AM,17.0,57.0,69.0
2025-04-09T09:46:37.070213,09:46 AM,17.0,57.0,70.0
2025-04-09T09:46:38.627448,09:46 AM,17.0,57.0,69.0
2025-04-09T09:46:40.203349,09:46 AM,17.0,57.0,70.0
2025-04-09T09:46:41.780189,09:46 AM,17.0,57.0,69.0
2025-04-09T09:46:43.342476,09:46 AM,17.0,57.0,70.0
2025-04-09T09:46:44.904995,09:46 AM,17.0,57.0,69.0
2025-04-09T09:46:46.486985,09:46 AM,17.0,57.0,69.0
2025-04-09T09:46:48.045834,09:46 AM,17.0,57.0,69.0
2025-04-09T09:46:49.628708,09:46 AM,17.0,57.0,69.0
2025-04-09T09:46:51.195180,09:46 AM,17.0,57.0,70.0
2025-04-09T09:46:52.762664,09:46 AM,17.0,57.0,69.0
2025-04-09T09:46:54.324405,09:46 AM,17.0,57.0,70.0
